gene_id	gene_name	group	n_variants	p_unified
ENSG00000003509	NDUFAF7	GGE	141	0.9404274082170341
ENSG00000003509	NDUFAF7	NAFE	149	0.5378757007795367
ENSG00000003756	RBM5	DEE	104	0.0565451122720736
ENSG00000003756	RBM5	EPI	129	0.010383737711348142
ENSG00000003756	RBM5	GGE	106	0.7445234733160743
ENSG00000003756	RBM5	NAFE	113	0.5907417427357224
ENSG00000003987	MTMR7	DEE	209	0.19392070801165312
ENSG00000003987	MTMR7	EPI	284	0.6769009114089755
ENSG00000003987	MTMR7	GGE	228	0.5142785793010034
ENSG00000003987	MTMR7	NAFE	244	0.4498108240189106
ENSG00000003989	SLC7A2	DEE	198	0.5213082414418031
ENSG00000003989	SLC7A2	EPI	264	0.7074398195239664
ENSG00000003989	SLC7A2	GGE	212	0.8141242602023768
ENSG00000003989	SLC7A2	NAFE	220	0.32076981422512013
ENSG00000004059	ARF5	DEE	28	0.9561256372342617
ENSG00000004059	ARF5	EPI	35	0.6666435291736321
ENSG00000004059	ARF5	GGE	30	0.900472061263488
ENSG00000004059	ARF5	NAFE	33	0.8315674355037996
ENSG00000004139	SARM1	DEE	123	0.00632976301612006
ENSG00000004139	SARM1	EPI	157	0.06166987988712206
ENSG00000004139	SARM1	GGE	123	0.3567812904142041
ENSG00000004139	SARM1	NAFE	128	0.17296560784415324
ENSG00000004142	POLDIP2	DEE	50	0.9966847066522146
ENSG00000004142	POLDIP2	EPI	66	0.2990614124816455
ENSG00000004142	POLDIP2	GGE	52	0.8832592801286867
ENSG00000004142	POLDIP2	NAFE	58	0.6272377205855681
ENSG00000004399	PLXND1	DEE	331	0.007543766467086425
ENSG00000004399	PLXND1	EPI	446	0.4634687231022052
ENSG00000004399	PLXND1	GGE	350	0.15082650993296617
ENSG00000004399	PLXND1	NAFE	373	0.7305930882493807
ENSG00000004455	AK2	DEE	66	0.17930927414925718
ENSG00000004455	AK2	EPI	75	0.9020009193031123
ENSG00000004455	AK2	GGE	68	0.4960682270164919
ENSG00000004455	AK2	NAFE	73	0.6769624023005628
ENSG00000004468	CD38	DEE	49	0.7245361679184055
ENSG00000004468	CD38	EPI	63	0.22841329286757536
ENSG00000004468	CD38	GGE	51	0.05852069409894645
ENSG00000004468	CD38	NAFE	55	0.4930258913671549
ENSG00000004478	FKBP4	DEE	88	0.9832500473757623
ENSG00000004478	FKBP4	EPI	117	0.7252971522776825
ENSG00000004478	FKBP4	GGE	95	0.0806014341472333
ENSG00000004478	FKBP4	NAFE	107	0.5525209047913664
ENSG00000004487	KDM1A	DEE	54	0.8864316286653725
ENSG00000004487	KDM1A	EPI	79	0.4135955385468504
ENSG00000004487	KDM1A	GGE	61	0.2958041739214775
ENSG00000004487	KDM1A	NAFE	65	0.6532213491957932
ENSG00000004534	RBM6	DEE	191	0.9940969410440219
ENSG00000004534	RBM6	EPI	268	0.6160783555819611
ENSG00000004534	RBM6	GGE	197	0.6922317897983999
ENSG00000004534	RBM6	NAFE	224	0.5881153011915021
ENSG00000004660	CAMKK1	DEE	139	0.17017031866525698
ENSG00000004660	CAMKK1	EPI	182	0.9468829700864775
ENSG00000004660	CAMKK1	GGE	145	0.28416083594292285
ENSG00000004660	CAMKK1	NAFE	156	0.8491998652236559
ENSG00000004700	RECQL	DEE	145	0.03162512785424086
ENSG00000004700	RECQL	EPI	184	0.19202091370981783
ENSG00000004700	RECQL	GGE	156	0.5020597770902362
ENSG00000004700	RECQL	NAFE	154	0.6368702912276926
ENSG00000004766	VPS50	DEE	60	0.7668053135619575
ENSG00000004766	VPS50	EPI	76	0.5992836635284702
ENSG00000004766	VPS50	GGE	62	0.7526076004386221
ENSG00000004766	VPS50	NAFE	63	0.7190773688879908
ENSG00000004776	HSPB6	DEE	12	0.5519946103273112
ENSG00000004776	HSPB6	EPI	14	0.21329016476062151
ENSG00000004776	HSPB6	GGE	13	0.21564556016552966
ENSG00000004776	HSPB6	NAFE	12	7.956225285874824e-18
ENSG00000004777	ARHGAP33	DEE	238	0.01123582693408169
ENSG00000004777	ARHGAP33	EPI	300	0.7867618798984524
