Gene ID,Gene Name,Group,Constraint p-value,Pathogenicity p-value,pLoF p-value,Unified Model p-value,Epi25 p-value
ENSG00000123737,EXOSC9,GGE,0.0380907833427041,0.4708473032726677,0.8284076657282251,0.1583456552820811,
ENSG00000123739,PLA2G12A,GGE,0.4285974416013179,0.1480764908112267,0.3400423409786313,0.3451452629668642,
ENSG00000123810,B9D2,GGE,0.0001023054498582,0.0956101690137534,0.3817852784343239,0.0007392716130056,
ENSG00000123815,COQ8B,GGE,0.875246167129631,0.2572975075532634,0.5920512655973297,0.6589339294640555,
ENSG00000123836,PFKFB2,GGE,0.6638293130115294,0.2468442440765361,0.5229491990315492,0.5464564834790518,0.27651
ENSG00000123838,C4BPA,GGE,0.7851016298739162,0.675741484846871,0.6488111270348376,0.927303869150513,
ENSG00000123843,C4BPB,GGE,0.017134435093074,0.3553329721433578,0.7666931143523044,0.0893826108528198,
ENSG00000123892,RAB38,GGE,0.9370414245921572,0.6527242106388472,0.849704074856518,0.9657389463758425,
ENSG00000123901,GPR83,GGE,0.5646416530159699,0.2861369969038447,0.2026285130789988,0.4019568117368784,
ENSG00000123908,AGO2,GGE,0.1422038016240619,0.3664516822216505,0.4072576553268587,0.2701037318043572,0.94097
ENSG00000123933,MXD4,GGE,0.8996645270128723,0.4076372686617554,,0.7007279298462575,
ENSG00000123975,CKS2,GGE,0.8542376085009931,0.1701651512749318,,0.3281352040806244,
ENSG00000123977,DAW1,GGE,0.8271878090040323,0.56487010919124,0.9041378833721684,0.9331495210739246,
ENSG00000123983,ACSL3,GGE,0.4695748120119747,0.9905597270457428,0.8579602956319738,0.9044107714989816,0.94538
ENSG00000123989,CHPF,GGE,0.4784436880956018,0.8173080037168612,0.6756731770500645,0.8647123635263431,0.88041
ENSG00000123992,DNPEP,GGE,0.9892299899040032,0.557668745131927,0.180328827409694,0.5878056231855054,
ENSG00000123999,INHA,GGE,0.2752385481400052,0.919421295894554,0.4820130788535777,0.6238935080305854,
ENSG00000124003,MOGAT1,GGE,0.9818018482527312,0.1947523628222889,0.6671317751804662,0.6091830006207719,
ENSG00000124006,OBSL1,GGE,0.0166392820979438,0.7282055257945625,0.396267245644696,0.0757578090947532,0.63328
ENSG00000124019,FAM124B,GGE,0.2546807044792399,0.2070523249778064,0.3360350465527879,0.3362279187322714,
ENSG00000124067,SLC12A4,GGE,0.3213589527419395,0.5920842823514425,0.7497956663178351,0.7237720647510053,0.53656
ENSG00000124074,ENKD1,GGE,0.7027732079585592,0.7334835229768476,0.1097135814925281,0.428553974936595,
ENSG00000124089,MC3R,GGE,0.0788124429911784,0.8903541361183094,0.1640496616656352,0.1854870837870891,
ENSG00000124092,CTCFL,GGE,0.007820134221806,0.0223864653809184,0.1914294349362407,0.0052797376287602,
ENSG00000124098,FAM210B,GGE,0.696613781880485,0.4388469093836468,,0.6771792202374717,
ENSG00000124102,PI3,GGE,0.3083079924915849,0.2951959429374928,0.2698709250394587,0.3627119833510309,
ENSG00000124103,FAM209A,GGE,0.825060382304735,0.7725703343957276,0.2007820962497905,0.631698771594165,
ENSG00000124104,SNX21,GGE,0.7104630024932972,0.7339196703769928,0.8116111300594036,0.9618713888408464,
ENSG00000124107,SLPI,GGE,0.1722732898120941,0.0093449662474968,0.7481532612486873,0.0284467332451578,
ENSG00000124116,WFDC3,GGE,0.9463076487762668,0.0086186863283688,0.5264530801887455,0.0646055636783464,
ENSG00000124120,TTPAL,GGE,0.5352379240392873,0.274980450382206,0.655694582578944,0.5657963063144662,
ENSG00000124126,PREX1,GGE,0.9172658129820525,0.1025746013736668,0.6828739249485143,0.4185203477965066,0.83567
ENSG00000124134,KCNS1,GGE,0.9836043317241424,0.7033251552158044,0.5374427485417388,0.9038087872845124,
ENSG00000124140,SLC12A5,GGE,0.0531365266866587,0.7995098680596526,0.5572821385916031,0.2523466124449335,0.030908
ENSG00000124145,SDC4,GGE,0.2399420347661974,0.551826899115477,0.0185048377788816,0.0193740930838601,
ENSG00000124151,NCOA3,GGE,0.77406918060346,0.0405316252197612,0.6522903690872566,0.2078913393721323,
ENSG00000124155,PIGT,GGE,0.3167899182450436,0.0227122282133369,0.5775910532976267,0.0984016175491111,
ENSG00000124157,SEMG2,GGE,0.8799197440765774,0.7411334488049761,0.0409784431864861,0.222075586267694,
ENSG00000124159,MATN4,GGE,0.6454929272110209,0.8693612286161964,0.2692872728501433,0.6857611341208594,
ENSG00000124160,NCOA5,GGE,0.9363518794083188,0.979263579941831,0.8216542655973699,0.9961636737780504,
ENSG00000124164,VAPB,GGE,0.9469859708816536,0.1370242857755473,,0.3205697987605478,
ENSG00000124171,PARD6B,GGE,0.2526265590246198,0.5494004491886153,0.6553969849276664,0.6385547422968166,
ENSG00000124172,ATP5F1E,GGE,0.8294988923441546,0.3220818211851888,,0.5971119562865338,
ENSG00000124177,CHD6,GGE,0.2650458447698016,0.126065718986884,0.0394925164152831,0.0305488228361907,0.033976
ENSG00000124181,PLCG1,GGE,0.5180069532551754,0.1265823731601494,0.7528098744896603,0.4319575123173805,0.17848
ENSG00000124191,TOX2,GGE,0.2446448272555267,0.7294356282412815,0.809064843128535,0.6742966155733672,
ENSG00000124193,SRSF6,GGE,0.8669056086662499,0.0741469858052569,0.0697728307855838,0.1042222704505274,0.012714
ENSG00000124194,GDAP1L1,GGE,0.2577075792690215,0.5196860867396691,0.2491503022853411,0.4119302224764274,
ENSG00000124196,GTSF1L,GGE,0.4346338459982051,0.0963094810204873,0.8096095075220426,0.3122478955430891,
ENSG00000124198,ARFGEF2,GGE,0.6960666677765885,0.2446072453263992,0.0492249389263345,0.1239948236087374,
ENSG00000124201,ZNFX1,GGE,0.0024203287674289,0.4132933633892904,0.5404119777998555,0.012799413972532,
ENSG00000124203,ZNF831,GGE,0.0134131362236851,0.1316385113310977,0.0889659610594781,0.0097310653003853,
ENSG00000124205,EDN3,GGE,0.7061518567826626,0.426266120277046,0.4583767634209442,0.7139608497783012,
ENSG00000124207,CSE1L,GGE,0.7290126659322744,0.5035885485915224,,0.7313025502613151,
ENSG00000124209,RAB22A,GGE,0.5688588165791432,0.1763458096062924,,0.3943565198244283,0.040018
ENSG00000124212,PTGIS,GGE,0.7596379974679549,0.9864680590800556,0.7669896782013265,0.9778066264512578,
ENSG00000124214,STAU1,GGE,0.6302836157833449,0.4662275276506693,0.5622658925884951,0.7889697492965726,
ENSG00000124215,CDH26,GGE,0.859977233473435,0.2732022806822738,0.3867012093114947,0.5560200202764936,
ENSG00000124216,SNAI1,GGE,0.45061469400173,0.721784902560993,0.1137300118200662,0.3761578934709993,
ENSG00000124217,MOCS3,GGE,0.1976648096569496,0.9794711860472514,0.8811745839828519,0.637894921393164,
ENSG00000124222,STX16,GGE,0.2380408437359576,0.7640283396548471,0.2364149907852524,0.3716298594738049,
ENSG00000124225,PMEPA1,GGE,0.6684807415853111,0.9613424978271132,0.0976382069366565,0.3040914916711685,
ENSG00000124226,RNF114,GGE,0.842148027635772,0.1058985185087479,0.9151386979870492,0.4190260779214345,
ENSG00000124227,ANKRD60,GGE,0.2264125146032323,0.8385042832791854,0.4409226878758009,0.5361844263786442,
ENSG00000124232,RBPJL,GGE,0.8623905478102758,0.8612978179792871,0.2442699424718021,0.7019143513451855,
ENSG00000124233,SEMG1,GGE,0.8246149822921529,0.5386703480346655,0.3661131750623972,0.6613785172287614,
ENSG00000124237,C20orf85,GGE,0.3481383784090371,0.8978287436574144,0.4696979456042442,0.7082966240993147,
ENSG00000124243,BCAS4,GGE,0.8323353803192881,0.012519913002191,0.0107215016066579,0.0057623046036128,
ENSG00000124251,TP53TG5,GGE,0.7901495314506999,0.3443681736915701,0.5709641390347797,0.7445526464406016,
ENSG00000124253,PCK1,GGE,0.8257712320801938,0.536363693836424,0.34419215671548,0.7277530958609105,
ENSG00000124256,ZBP1,GGE,0.9526414459598294,0.7761264064729698,0.4165636067854871,0.8595587116250724,
ENSG00000124257,NEURL2,GGE,0.6414540725772129,0.4642493806410022,0.383763707509809,0.6414047093658057,0.21145
ENSG00000124275,MTRR,GGE,0.7626927344415916,0.6447250834852875,0.4582584943221135,0.8468486320682108,
ENSG00000124279,FASTKD3,GGE,0.3732708401899961,0.4711166161973281,0.4918647055643657,0.6054423784728273,
ENSG00000124299,PEPD,GGE,0.7071766866628844,0.4997421206808822,0.6111518416962523,0.8440255182533625,
ENSG00000124302,CHST8,GGE,0.6214840956935967,0.8529476257577812,0.3852460370113127,0.7688073100046919,0.44175
ENSG00000124356,STAMBP,GGE,0.9262988082328824,0.2772149384465003,0.712497147329056,0.7332662076034295,
ENSG00000124357,NAGK,GGE,0.8605036903623837,0.6025475631457853,0.5839038479247001,0.9016151523914584,
ENSG00000124370,MCEE,GGE,0.8535233460388196,0.5249676417303151,0.775422150968789,0.9088920761532192,
ENSG00000124374,PAIP2B,GGE,0.8293316050335175,0.6662800536059292,0.9564684238680444,0.976308720230757,
ENSG00000124380,SNRNP27,GGE,0.9910548939730578,0.149536181040048,0.1991439004738914,0.1768041221910351,0.086432
ENSG00000124383,MPHOSPH10,GGE,0.8293131730164106,0.8584541106785816,0.1293376552057794,0.5012803701035575,
ENSG00000124391,IL17C,GGE,0.5647347726739725,0.3042089934727115,0.650945769708877,0.5816443450909288,
ENSG00000124406,ATP8A1,GGE,0.9565139393189204,0.5953156714992964,0.9133571450582592,0.9597229198229336,
ENSG00000124422,USP22,GGE,0.7596242052202652,0.6993883661615423,0.4957487237194893,0.9172773217710026,0.15348
ENSG00000124440,HIF3A,GGE,0.0308215339509452,0.8292901143714331,0.3285119862752966,0.1389137071265501,
ENSG00000124444,ZNF576,GGE,0.9799116668209384,0.1074295725609034,0.8814968571617904,0.4312293047890578,
ENSG00000124449,IRGC,GGE,0.24065700836958,0.1184024314604739,0.6512691774567945,0.2244874057626868,
ENSG00000124459,ZNF45,GGE,0.976963850499567,0.8795102251509581,0.2137302574431242,0.6624685915010846,
ENSG00000124466,LYPD3,GGE,0.2547044369803283,0.7067263418413694,0.2228071679906495,0.4742973977095764,
ENSG00000124467,PSG8,GGE,0.0175901884689295,0.0103257229318364,0.002674588721259,0.0003095178289642,
ENSG00000124469,CEACAM8,GGE,0.2800959158894501,0.2043044906766886,0.9654304949357376,0.3856068706353395,
ENSG00000124490,CRISP2,GGE,0.1145596165321098,0.8338808226521548,0.0619691486427743,0.0969427199267469,
ENSG00000124491,F13A1,GGE,0.1547487174355721,0.1279033529409725,0.812556789186934,0.2228034282361063,
ENSG00000124493,GRM4,GGE,0.1323045025549741,0.5634612326483275,0.8111942094568292,0.4736271142271959,0.64331
ENSG00000124496,TRERF1,GGE,0.7881330655446711,0.493440383213122,0.1080673820780087,0.3570198995693168,
ENSG00000124507,PACSIN1,GGE,0.3561087051170147,0.8715108854208207,0.8796058587049844,0.7981432227484654,0.96812
ENSG00000124508,BTN2A2,GGE,0.1039034159127409,0.4363166922176722,0.4380397012438281,0.2720194743447547,
ENSG00000124523,SIRT5,GGE,0.8873866422866488,0.5188213887244946,0.6763153653084749,0.8869947348978688,
ENSG00000124532,MRS2,GGE,0.1474684241116064,0.1322146613465905,0.6804884978729,0.2097185281513837,
ENSG00000124535,WRNIP1,GGE,0.7621123279671417,0.4184835327996051,0.9002517709987092,0.8604580241867457,
ENSG00000124541,RRP36,GGE,0.8750563496313639,0.3350665202889588,0.1274451337681288,0.3676328046445021,
ENSG00000124557,BTN1A1,GGE,0.6722367807279401,0.2463350188374947,0.0618695196720533,0.1731460750319544,
ENSG00000124562,SNRPC,GGE,0.5531463393392764,0.7458681467295465,,0.7837651637975759,0.63428
ENSG00000124564,SLC17A3,GGE,0.8458154283139611,0.7769319054356086,0.5298967456710508,0.927210209511218,
ENSG00000124568,SLC17A1,GGE,0.6331859733906197,0.4093322978645272,0.0922901837653105,0.3526206303058044,
ENSG00000124570,SERPINB6,GGE,0.827823405496938,0.5665556431613095,0.7093919387410224,0.880972923490786,
ENSG00000124571,XPO5,GGE,0.1192835324757479,0.1300702670607574,0.054110193939493,0.0515193011966173,0.18044
ENSG00000124574,ABCC10,GGE,0.4962835998448173,0.2985467611871858,0.5974312256842697,0.6100827611507773,
ENSG00000124587,PEX6,GGE,0.8381327759007597,0.2596037684230491,0.3897799470455277,0.5175076956771665,0.64103
ENSG00000124588,NQO2,GGE,0.192165409413611,0.2479715598047253,0.1147122761849446,0.1935521772294865,
ENSG00000124596,OARD1,GGE,0.1089402361481971,0.6386485931275183,0.5573785295599943,0.3893071889642105,
ENSG00000124602,UNC5CL,GGE,0.9569538191742288,0.4083445246445997,0.8849273944539278,0.8722714837510547,
ENSG00000124608,AARS2,GGE,0.3145281710548867,0.0716432202309237,0.933668088596841,0.247934850283932,
ENSG00000124613,ZNF391,GGE,0.7977748173034916,0.5431361212474377,0.25871400959711,0.6330018055891247,
ENSG00000124614,RPS10,GGE,0.862848975472193,0.0815409411042635,,0.1725267677412542,0.79154
ENSG00000124615,MOCS1,GGE,0.6480884076860551,0.774546249988147,0.2835420417933251,0.7196254500132631,
ENSG00000124641,MED20,GGE,0.165831746415859,0.1362475564870907,0.455124042973647,0.2652235415630177,
ENSG00000124657,OR2B6,GGE,0.8030098270717034,0.0819281388261704,0.7046908398543843,0.3606189534145062,
ENSG00000124659,TBCC,GGE,0.3334983027291618,0.9983892511795518,0.5864187706449318,0.7261873120852065,
ENSG00000124664,SPDEF,GGE,0.95785787515231,0.2871558259195316,0.4318439166021867,0.6270436109075032,
ENSG00000124678,TCP11,GGE,0.6987582031491466,0.997032030166562,0.2486972905815676,0.6840139726073944,
ENSG00000124688,MAD2L1BP,GGE,0.7707950041245621,0.0351728864991668,0.5800908371544767,0.1382350918203644,
ENSG00000124701,APOBEC2,GGE,0.5525179173408632,0.2219615377218789,0.7921224851346416,0.5536882533614349,
ENSG00000124702,KLHDC3,GGE,0.4881019189063121,0.1317408711346846,0.5556043244184794,0.3765776619283445,0.23838
ENSG00000124713,GNMT,GGE,0.842307044912748,0.045838865094233,0.4901400784761084,0.2090835766474768,0.7939
ENSG00000124721,DNAH8,GGE,0.2777942532694947,0.0857025256400833,0.4596524558720956,0.1894706385581713,
ENSG00000124731,TREM1,GGE,0.9875918625745516,0.1651130444772977,0.4151019814474339,0.5046847280302418,
ENSG00000124733,MEA1,GGE,0.0482153630208868,0.3161794042068308,0.3351795352927254,0.1070142066604749,
ENSG00000124743,KLHL31,GGE,0.6172194443002348,0.235498678895416,0.014665652500124,0.0506823938327709,0.46539
ENSG00000124749,COL21A1,GGE,0.2492161945221577,0.4175347129059993,0.2077516093574055,0.2959429653827932,
ENSG00000124762,CDKN1A,GGE,0.7449043494436521,0.7196659432820312,0.6650521198352415,0.9216330032490838,
ENSG00000124766,SOX4,GGE,0.4275204596714222,0.5126457911686864,,0.6896731459199116,0.056024
ENSG00000124772,CPNE5,GGE,0.0066717766680173,0.3455072160987632,0.0290375979777817,0.006268622565877,0.18788
ENSG00000124780,KCNK17,GGE,0.0290288317476585,0.3602268415614235,0.6912299518854139,0.1250179386953685,
ENSG00000124782,RREB1,GGE,0.8659620755115176,0.1605912618715455,0.6172394423437355,0.5300964981058094,
ENSG00000124783,SSR1,GGE,0.1314690566801762,0.0395047868891855,0.9588663251684136,0.0592655728131119,
ENSG00000124784,RIOK1,GGE,0.2343717922749265,0.833110560963766,0.6393737323060193,0.6455815955952955,
ENSG00000124785,NRN1,GGE,0.809258343196103,0.3136006282549173,,0.5861648737848022,
ENSG00000124786,SLC35B3,GGE,0.8707224921137647,0.1288952036683241,0.8155806070000743,0.4557955923867159,
ENSG00000124787,RPP40,GGE,0.1979226133089066,0.896863298968586,0.5763852710272701,0.5628342240601298,
ENSG00000124788,ATXN1,GGE,0.9838135567742028,0.4101114774918964,0.0714851692807545,0.2511013673588019,
ENSG00000124789,NUP153,GGE,0.8387400675172263,0.4333741863634879,,0.7200323843463394,
ENSG00000124795,DEK,GGE,0.3233232710060969,0.9818464625721696,0.6686325643088932,0.7979685466008312,
ENSG00000124802,EEF1E1,GGE,0.4747331074902841,0.945442476516194,0.4349288255023079,0.6004016846546673,
ENSG00000124812,CRISP1,GGE,0.793825138225335,0.3593966763958476,0.0689612237716386,0.2802877141811354,
ENSG00000124813,RUNX2,GGE,0.6718542198756268,0.9560934505859594,0.1643928787817285,0.5401906690098014,
ENSG00000124818,OPN5,GGE,0.0459470620192958,0.1639285090589623,0.4279070567118963,0.2337633776636704,
ENSG00000124827,GCM2,GGE,0.3893729755136341,0.5841907621759869,0.7043342481945128,0.7961217357825399,
ENSG00000124831,LRRFIP1,GGE,0.673893712106787,0.2888270076453657,0.0829227508311017,0.2367598893576693,
ENSG00000124839,RAB17,GGE,0.7515626337019776,0.4641525277776273,0.2383762046382397,0.5158383116821472,
ENSG00000124875,CXCL6,GGE,0.6634460238191884,0.0794559331578008,0.8780501740314777,0.3623895975545257,
ENSG00000124882,EREG,GGE,0.9682331191815496,0.4372043679582744,0.507478710789114,0.7590776778493956,
ENSG00000124920,MYRF,GGE,0.7802087330517454,0.5374210889703481,,0.7624634022865976,0.76334
ENSG00000124935,SCGB1D2,GGE,0.0690762453776704,0.605936612369722,,0.1433795110184224,
ENSG00000124939,SCGB2A1,GGE,0.091440918712261,0.0182771547423771,0.0983541875802176,0.0311189988188353,
ENSG00000124942,AHNAK,GGE,0.8967945880315404,0.941859067499251,0.4000458137448516,0.8650752314080863,
ENSG00000125037,EMC3,GGE,0.8021941084365445,0.5786768795668948,0.0324358256762996,0.1625261767092169,0.81813
ENSG00000125046,SSUH2,GGE,0.8875087606209571,0.2479199969760593,0.7733340045421049,0.7031998583804057,
ENSG00000125084,WNT1,GGE,0.0609239179831415,0.1326745957116377,0.1864538458439593,0.0318305502729618,
ENSG00000125089,SH3TC1,GGE,0.117822118497938,0.1153655183303494,0.2774103567751161,0.1001690913342481,
ENSG00000125107,CNOT1,GGE,0.6916423017598579,0.3010412290479057,,0.5428427895505181,0.734
ENSG00000125124,BBS2,GGE,0.0070846721891972,0.9116097227879556,0.731583393416406,0.0615535594042807,
ENSG00000125144,MT1G,GGE,0.1739022145627334,0.2919820941347885,0.2992162439905864,0.221857045064952,
ENSG00000125148,MT2A,GGE,0.4726800498398718,0.3020973049081129,,0.5463077111269974,
ENSG00000125166,GOT2,GGE,0.5701545454603544,0.3082629593598877,0.0434815646266873,0.1161930211767243,
ENSG00000125170,DOK4,GGE,0.6830177572453887,0.1922806903496715,0.5214279991162687,0.5260551936807214,
ENSG00000125207,PIWIL1,GGE,0.2206971491377145,0.3069992941750664,0.1181187216157795,0.1928464749540769,0.31801
ENSG00000125245,GPR18,GGE,0.7187693300319198,0.5818137420717846,0.6991610314974548,0.9140540274258572,
ENSG00000125246,CLYBL,GGE,0.7124994309599904,0.0440892316813,0.4662389761611398,0.219762767365236,
ENSG00000125247,TMTC4,GGE,0.7152090629281176,0.857442606569135,0.5450301406998108,0.9116724071907972,
ENSG00000125249,RAP2A,GGE,0.513746017165245,0.2452509647709358,0.963550722481864,0.6288800410876971,0.79213
ENSG00000125255,SLC10A2,GGE,0.8440821470636957,0.1727419020661453,0.6340910735247034,0.5785551792556667,
ENSG00000125257,ABCC4,GGE,0.2233514570314112,0.1559495808643544,0.9017916541559362,0.3475517709859008,
ENSG00000125266,EFNB2,GGE,0.4532345628157169,0.4951987751481292,,0.5394872076818771,
ENSG00000125285,SOX21,GGE,0.0697544413537891,0.2754331729891739,,0.177089599840075,
ENSG00000125304,TM9SF2,GGE,0.1742260480026227,0.853525378861132,,0.3890541613090219,0.24178
ENSG00000125337,KIF25,GGE,0.5816903355893639,0.4816949041412433,0.0048883086614185,0.0341004791067535,
ENSG00000125347,IRF1,GGE,0.5991214132152642,0.7686590189204758,0.7599425598298741,0.9253649866649852,0.75063
ENSG00000125378,BMP4,GGE,0.5655942761307622,0.5385871907515845,0.8277298774311845,0.8719088878865324,
ENSG00000125384,PTGER2,GGE,0.7170743186673343,0.8744743260604024,0.1258869214333796,0.4669867761680957,0.3319
ENSG00000125386,FAM193A,GGE,0.7939942425800424,0.7396114765632272,0.7159143567700228,0.9708897601178652,0.16684
ENSG00000125388,GRK4,GGE,0.4474094821926037,0.6497351938552667,0.9093966728605944,0.8611755314182563,
ENSG00000125398,SOX9,GGE,0.3244183752128996,0.5779714488165386,,0.4950237827399794,0.68479
ENSG00000125409,TEKT3,GGE,0.3240197470387913,0.8927310982633568,0.8160900925454684,0.800897989630487,
ENSG00000125414,MYH2,GGE,0.0783261603597303,0.9411645996722988,0.7991950274556299,0.3686582772253323,0.95808
ENSG00000125430,HS3ST3B1,GGE,0.4357087845311711,0.0100834364334578,0.1918075032147452,0.0442313303586858,
ENSG00000125434,SLC25A35,GGE,0.4920247588835496,0.0833422266304594,0.08114993241336,0.0810310391329739,
ENSG00000125445,MRPS7,GGE,0.282982273933124,0.7107493690449399,0.1744398459982286,0.3249752723467763,
ENSG00000125447,GGA3,GGE,0.3177873967559752,0.3285937213956539,0.9733388839592176,0.5781060247948382,
ENSG00000125449,ARMC7,GGE,0.9609931339053108,0.9691927912403367,0.8954906756973806,0.9992068246860142,
ENSG00000125450,NUP85,GGE,0.9523198127830316,0.3981160215855909,0.5934679637072007,0.7563143480236517,
ENSG00000125454,SLC25A19,GGE,0.7862505261637066,0.1349005010550952,0.7820949929138676,0.5076018819275294,
ENSG00000125457,MIF4GD,GGE,0.252089333139936,0.0071834632856103,0.7322058294359888,0.0305490562872974,
ENSG00000125458,NT5C,GGE,0.8949685558597135,0.8687103729866757,0.5402865463352391,0.9359692636719936,
ENSG00000125459,MSTO1,GGE,0.6029549473564477,0.958499075152034,0.0682478237222777,0.2965789067741368,0.89006
ENSG00000125482,TTF1,GGE,0.9406560595124084,0.1138903715649489,0.1605455847686279,0.1897504514778436,
ENSG00000125484,GTF3C4,GGE,0.5435980630328026,0.9390473651082412,0.7178643620831149,0.8984359232769457,0.58303
ENSG00000125492,BARHL1,GGE,0.5155794848431599,0.961714797820162,0.8336110585243353,0.9231313892637264,0.66197
ENSG00000125503,PPP1R12C,GGE,0.8080354547779991,0.0459577347318597,0.1646666560991064,0.1124666974991855,
ENSG00000125505,MBOAT7,GGE,0.5065537478478392,0.9449951221102244,0.4891398560593547,0.8068790178615548,
ENSG00000125508,SRMS,GGE,0.1297191127620903,0.4494997544103234,0.1370106421660922,0.1762311959828603,
ENSG00000125510,OPRL1,GGE,0.0111230783010632,0.1876918308183357,0.3187149529317533,0.0164046334007323,
ENSG00000125520,SLC2A4RG,GGE,0.663446448908257,0.2157063063052578,0.3407798710069551,0.5290495449088828,
ENSG00000125522,NPBWR2,GGE,0.5631493782522558,0.9532507877182208,0.8028967297083722,0.937152626714695,
ENSG00000125531,FNDC11,GGE,0.6419094984499489,0.175682787980341,0.7963753735789846,0.5707258957739978,
ENSG00000125533,BHLHE23,GGE,0.9009424749072844,0.5100402226902851,0.9145007315164876,0.899417073181775,0.89334
ENSG00000125534,PPDPF,GGE,0.9366735392725686,0.3389632842419058,0.9260050248968998,0.8006904119187732,
ENSG00000125538,IL1B,GGE,0.8787473731812443,0.3066846272392606,0.4897881106317997,0.5672427951179644,
ENSG00000125571,IL37,GGE,0.0097822462660727,0.925832588289916,0.3835717838432284,0.0487153482565129,
ENSG00000125611,CHCHD5,GGE,0.8684480842426033,0.8377044542561629,0.8649132776616332,0.9895206457996344,
ENSG00000125629,INSIG2,GGE,0.9015728174668268,0.4225357068192573,0.888883383004403,0.8643037205365256,0.88003
ENSG00000125630,POLR1B,GGE,0.5373506516517847,0.617351141136145,0.5396750768658808,0.738389272786079,0.34103
ENSG00000125633,CCDC93,GGE,0.2748650894724725,0.7536213114904344,0.5157882927591355,0.6154979760203756,
ENSG00000125637,PSD4,GGE,0.4618611692351125,0.7194038306838335,0.0106170877599545,0.0678182988359994,0.33944
ENSG00000125648,SLC25A23,GGE,0.5546339354744487,0.0486614031528702,0.3168589786621441,0.2114698133427276,
ENSG00000125650,PSPN,GGE,0.9205460963208268,0.489901059482284,0.9271285031893411,0.9158877526244872,
ENSG00000125651,GTF2F1,GGE,0.7455728477067084,0.7986083140561371,0.5227338142131677,0.90580289823305,
ENSG00000125652,ALKBH7,GGE,0.0591292691155615,0.3824594526835768,0.9292420264256404,0.2242643045675229,
ENSG00000125656,CLPP,GGE,0.8503868009478843,0.7399003887161335,,0.9204099328590328,0.53928
ENSG00000125657,TNFSF9,GGE,0.827435697132872,0.1547779143036818,,0.3523943286189873,0.67912
ENSG00000125686,MED1,GGE,0.0719983511542181,0.3047783760809462,0.6600543998670645,0.1926808900492909,
ENSG00000125691,RPL23,GGE,0.8886851498908693,0.6380456466777351,,0.8724304435579102,0.98809
ENSG00000125703,ATG4C,GGE,0.292086479025527,0.3410439322084095,0.0262913272178452,0.0925811451987851,
ENSG00000125726,CD70,GGE,0.9198779657936944,0.955305869109506,0.9491498700131822,0.99929068033738,
ENSG00000125730,C3,GGE,0.0278978467024112,0.3650693130783451,0.1641148018143035,0.0821540109255916,
ENSG00000125731,SH2D3A,GGE,0.742115409726815,0.8935414625975261,0.9065856267228734,0.9855316320350768,0.98248
ENSG00000125733,TRIP10,GGE,0.100121789077735,0.541146756416789,0.6887075819019766,0.3530824755236158,0.2912
ENSG00000125734,GPR108,GGE,0.7657501748415246,0.6342457944633288,0.5371827843633947,0.8885045333258182,
ENSG00000125735,TNFSF14,GGE,0.7103034731852478,0.7119462665250147,0.7210304659161462,0.941498326130972,
ENSG00000125740,FOSB,GGE,0.9315358752348392,0.4796461856416485,,0.777142561339497,0.48613
ENSG00000125741,OPA3,GGE,,,,,
ENSG00000125743,SNRPD2,GGE,0.7091181359898847,0.468704236683862,,0.6212304209114169,0.7845
ENSG00000125744,RTN2,GGE,0.515973410118313,0.3665968494947801,0.3917547694277536,0.6349612078792747,
ENSG00000125746,EML2,GGE,0.8007455516368411,0.0886557174586316,0.4229326271124763,0.3157928388825008,
ENSG00000125753,VASP,GGE,0.9884067651191843,0.534637118672241,0.9259317595684816,0.9390608300379072,
ENSG00000125755,SYMPK,GGE,0.2663510474079018,0.8376297356218307,0.1774805993572748,0.3589307094882033,
ENSG00000125772,GPCPD1,GGE,0.0600333381691155,0.0564663488271555,0.8931698036010682,0.044770574766603,
ENSG00000125775,SDCBP2,GGE,0.6618456285970148,0.5916714086680332,0.3874322671146833,0.7516864203805653,
ENSG00000125779,PANK2,GGE,0.1017949305255761,0.3257087436436551,0.6825564700518892,0.1952725122058384,
ENSG00000125780,TGM3,GGE,0.8206028896716006,0.90915017275121,0.8262031564868659,0.9905775964575364,
ENSG00000125787,GNRH2,GGE,0.9490151219514246,0.0043568564847651,0.9261850619054832,0.0360742843929794,
ENSG00000125788,DEFB126,GGE,0.0413515729860415,0.8373466803550648,0.8307155607553515,0.2163038999160688,
ENSG00000125798,FOXA2,GGE,0.7169744245303813,0.3597941871586134,,0.473834286390407,
ENSG00000125810,CD93,GGE,0.0542059928406701,0.703017615536693,0.4804175353408176,0.2099243613676957,
ENSG00000125812,GZF1,GGE,0.8337966379473615,0.2928223392060347,0.6511048824684289,0.7130309376988757,0.79842
ENSG00000125813,PAX1,GGE,0.3932677206391589,0.2470485471046948,0.9220035786264968,0.6134739482389235,0.26614
ENSG00000125814,NAPB,GGE,0.6878089256242872,0.6261377324929348,0.6533394907041548,0.901027748388998,0.63521
ENSG00000125815,CST8,GGE,0.045568594353802,0.0617532562085503,0.7186359466514843,0.0564516801770962,
ENSG00000125817,CENPB,GGE,0.1435862595048796,0.5009281414720401,,0.2548563825755253,0.49016
ENSG00000125818,PSMF1,GGE,0.8627683353815773,0.6885031083705875,0.2418407867115775,0.6554303209190362,
ENSG00000125821,DTD1,GGE,0.8738373661357008,0.7310602322050742,,0.900165225577704,
