Gene ID,Gene Name,Group,# of Variants,Constraint p-value,GERP p-value,Pathogenicity p-value,pLoF p-value,Missense p-value,Unified Model p-value,Epi25 DM p-value,Epi25 PTV p-value,G4E,Epi25 min p-value
ENSG00000108061,SHOC2,GGE,54,0.08697331517532621,0.648457207719733,0.6156443148146744,,0.002775523718193377,0.37350297213303696,0.71271,,False,0.71271
ENSG00000108064,TFAM,GGE,53,0.19224111533977575,0.8588543298581779,0.8683525252501768,0.0023963286219912776,0.7321382046113909,0.2594237500505475,0.72721,0.92967,False,0.72721
ENSG00000108091,CCDC6,GGE,58,0.7576565456093889,0.6792971366322025,0.9286008516283797,,8.360841392538259e-08,0.9664005980890829,0.49986,0.65628,False,0.49986
ENSG00000108094,CUL2,GGE,89,0.7561442673708156,0.20554960027636054,0.0880738814121168,0.8900175511067514,0.16157796850837405,0.25912517466200347,0.89608,0.59847,False,0.59847
ENSG00000108100,CCNY,GGE,48,0.8605222850413471,0.757803700863995,0.5129371774720719,0.7208171455497732,0.056237136180648135,0.9462681141773817,0.12739,0.37513,False,0.12739
ENSG00000108106,UBE2S,GGE,56,0.5279384185862863,0.02172219106272837,0.15851579489115739,0.7484475876442434,0.5402123989849023,0.09924070236245905,0.054564,,False,0.054564
ENSG00000108107,RPL28,GGE,37,0.5191261286141338,0.04164952816865675,0.4800977131483902,0.8115734986826559,0.5219666888994565,0.2874863566196215,,0.44873,False,0.44873
ENSG00000108175,ZMIZ1,GGE,192,0.651306534983511,0.04025759606253807,0.4009159812661319,,2.4425979464548437e-18,0.15464097452070172,0.56167,,True,0.56167
ENSG00000108176,DNAJC12,GGE,53,0.8671308002008427,0.1202556274632651,0.41263124780043103,0.9692822639813985,0.017232954902723793,0.5040976144384712,,0.8083,False,0.8083
ENSG00000108179,PPIF,GGE,41,0.8125108011813611,0.6642954739627513,0.6061346186782558,0.18394113342216845,0.055598511008827456,0.9747718543728484,,0.77149,False,0.77149
ENSG00000108187,PBLD,GGE,86,0.7421361265203619,0.7651209307196079,0.2624676359685457,0.2187579427194368,0.0045990976186487025,0.8374886076071277,,0.38017,False,0.38017
ENSG00000108219,TSPAN14,GGE,42,0.9500317923761525,0.9568968732016734,0.5260448493466128,0.7303257265771281,0.3234338301347721,0.9749363904148397,0.87375,0.41801,False,0.41801
ENSG00000108231,LGI1,GGE,84,0.7932907108987077,0.7784568850769407,0.32473393555763075,7.732787229435613e-05,0.28389545709738423,0.030254715603252335,0.93209,0.039869,True,0.039869
ENSG00000108239,TBC1D12,GGE,100,0.080288078463667,0.9434707199179189,0.9600399079955357,0.873512253639788,0.026365496933217842,0.4829435650991383,,0.92503,False,0.92503
ENSG00000108242,CYP2C18,GGE,48,0.4170808198387951,0.23688996100021242,0.6895972779536601,0.10210342891889411,0.1364762136351367,0.5997569273032552,,0.63348,False,0.63348
ENSG00000108244,KRT23,GGE,104,0.14527819759240249,0.2029190784666811,0.22056698744046202,0.7024674559023567,0.0020401643038825087,0.265158661610688,,0.62827,False,0.62827
ENSG00000108255,CRYBA1,GGE,51,0.6033338147905122,0.3447959239431878,0.11814159001156495,0.06633955512342894,0.005390116105186909,0.5671851770579781,,0.85745,False,0.85745
ENSG00000108256,NUFIP2,GGE,152,0.43903285701210415,0.672961943418158,0.11994947958328102,0.6910047241815214,0.039966263899413115,0.4388340647938964,,0.90736,False,0.90736
ENSG00000108262,GIT1,GGE,144,0.1172458719627662,0.1310268997600688,0.6255306862602745,0.07937965621839259,0.23722299346407963,0.2411150427231807,0.86865,0.21157,False,0.21157
ENSG00000108306,FBXL20,GGE,40,0.4405145169618758,0.4938923190320865,0.5585995938777268,0.8268504641332247,0.16826078572807682,0.8498092619608109,0.31372,0.73211,False,0.31372
ENSG00000108309,RUNDC3A,GGE,76,0.8846558768297692,0.023661178455714322,0.6251754768697345,0.06518517739806731,0.040025580320361895,0.14710216022158848,0.28252,0.63146,False,0.28252
ENSG00000108312,UBTF,GGE,75,0.2761689567606368,0.7403438574566582,0.2664515571464532,,8.742682631264173e-11,0.6109869066497824,0.54919,,True,0.54919
ENSG00000108342,CSF3,GGE,49,0.8243330235016489,0.06161276000731834,0.8038906410711123,0.5045704464943668,0.126728873596652,0.4432362598007876,,0.89027,False,0.89027
ENSG00000108344,PSMD3,GGE,85,0.09607081195843097,0.1389878820404174,0.5374390721890864,0.9250084996310712,0.307702283800255,0.13517312834002543,0.7371,0.82155,False,0.7371
ENSG00000108349,CASC3,GGE,132,0.0006720540312937091,0.24112377846309485,0.12959153477007024,0.00219975347033941,0.13446874261824499,0.0005806060644156747,0.46152,0.18326,False,0.18326
ENSG00000108352,RAPGEFL1,GGE,94,0.018472512841340768,0.6056310712161994,0.19101569423651674,0.5631874518784481,0.3395658922994723,0.10161663120956431,0.027628,0.93601,False,0.027628
ENSG00000108370,RGS9,GGE,165,0.8176586783098385,0.1741052891262608,0.9278603199575417,0.20257945453957596,2.9864092700704593e-05,0.6224339392579252,,0.28773,False,0.28773
ENSG00000108379,WNT3,GGE,41,0.44092557887064443,0.537167394815099,0.7718623115169494,0.7108558207840732,0.24555771938468826,0.8796329528493891,0.47456,0.57396,False,0.47456
ENSG00000108381,ASPA,GGE,80,0.2212020391072022,0.47857981123068716,0.26711535717196755,0.932388242044839,0.0008515997681403353,0.2774453400483383,,0.19772,True,0.19772
ENSG00000108384,RAD51C,GGE,113,0.6472111796306333,0.0564048230506093,0.5017101197180849,0.42325459718173075,9.303377297049724e-05,0.23703217370147647,,0.61479,False,0.61479
ENSG00000108389,MTMR4,GGE,195,0.8116497931022105,0.4272363778752434,0.5583359931944927,0.025920657750940948,0.7858690279954537,0.49262953030203116,0.26843,0.18443,False,0.18443
ENSG00000108395,TRIM37,GGE,224,0.4703363970351213,0.47889440749912704,0.87833978026788,0.3167155359466997,3.518225605121352e-07,0.555646544560658,,0.11426,False,0.11426
ENSG00000108405,P2RX1,GGE,110,0.6410521653759382,0.42431457742263956,0.18670188511790317,0.6065249419697919,0.8518535804475599,0.5315507555438465,,0.10662,False,0.10662
ENSG00000108406,DHX40,GGE,88,0.7157029471476081,0.14327602157367333,0.7473861312650425,0.5193587586394972,0.049633403552430365,0.6137837881234827,0.067206,0.89433,False,0.067206
ENSG00000108417,KRT37,GGE,150,0.9454116983526847,0.21371995366040442,0.6830389980451588,0.555311693600712,7.84492738633286e-06,0.3813871827783255,,0.22214,False,0.22214
ENSG00000108423,TUBD1,GGE,103,0.16670330898080277,0.24990629555560742,0.18494693917241845,0.12056019399983267,0.0252854800563961,0.2505031612985818,,0.74053,False,0.74053
ENSG00000108424,KPNB1,GGE,47,0.34424999246499177,0.03837547312353868,0.8340729852485316,0.002555987071162427,0.3272384092803623,0.04231424501764677,0.95485,0.1439,False,0.1439
ENSG00000108439,PNPO,GGE,66,0.0740283407353558,0.5422647236271514,0.44179866670466383,0.669715363217387,0.011485483159387497,0.37757626457406196,,0.4361,True,0.4361
ENSG00000108443,RPS6KB1,GGE,30,0.8404204880518568,0.2706008507618784,0.18446449062966128,,4.2314763319954474e-05,0.4553212023201145,0.15318,,False,0.15318
ENSG00000108465,CDK5RAP3,GGE,123,0.47498883227717803,0.10987397131206814,0.7147254217362862,0.0010799229762824996,0.020629922811852795,0.33236910917900503,,0.19561,False,0.19561
ENSG00000108469,RECQL5,GGE,262,0.678963836016931,0.12425477685898935,0.9112302140770843,0.09932473832418792,2.1014127035228382e-06,0.544129573740738,,0.24687,False,0.24687
ENSG00000108474,PIGL,GGE,66,0.1105423788380896,0.9039305320922574,0.8902960919661106,0.47785667958365885,0.11905330599631418,0.614251429928039,,0.44473,True,0.44473
ENSG00000108479,GALK1,GGE,103,0.9832134549166658,0.6096528862148429,0.19128954396642014,0.5460942059405542,0.3005753725264205,0.6828553045467384,,0.83892,False,0.83892
ENSG00000108506,INTS2,GGE,174,0.9133621109244349,0.35135708934954424,0.3201239388302107,0.9324898374703174,0.005253993553432873,0.6207799346577023,,0.36652,False,0.36652
ENSG00000108509,CAMTA2,GGE,260,0.5972214571800112,0.9749438016854165,0.9539176766222816,0.13244824844926578,0.02454269420628719,0.07092101034468358,0.34899,0.056268,False,0.056268
ENSG00000108510,MED13,GGE,345,0.0016688839687040015,0.6290327814735501,0.7974343310131252,0.8400651147608358,0.012933335198230547,0.03449016475368307,0.55433,0.36646,False,0.36646
ENSG00000108511,HOXB6,GGE,66,0.9946548547821501,0.35989162919726414,0.4277783308254044,0.031061254854192345,0.05564975709491675,0.7774963332656242,0.4416,0.56655,False,0.4416
ENSG00000108515,ENO3,GGE,170,0.5546114393910999,0.3528309689077074,0.43201484059871254,0.0785634281551672,3.957460737760959e-06,0.6629957349346911,,0.92069,False,0.92069
ENSG00000108523,RNF167,GGE,113,0.611972450576122,0.03332280121975062,0.503123529752475,0.1198471615206695,0.09711209811662194,0.22048015815594948,,0.30341,False,0.30341
ENSG00000108528,SLC25A11,GGE,51,0.5524335528868307,0.7179842187339215,0.3858024477188309,,3.0021551822529146e-07,0.7451277356945476,0.30542,,False,0.30542
ENSG00000108551,RASD1,GGE,64,0.5783636213898463,0.2084092484239355,0.9139642359248055,0.0010100280323332694,0.517684215127844,0.058354924637608045,0.94576,0.050603,False,0.050603
ENSG00000108556,CHRNE,GGE,209,0.6474007662131573,0.24209533928556914,0.19433027026747351,0.006606612572603242,0.00010304547317036112,0.5921100746477197,,0.47069,False,0.47069
ENSG00000108557,RAI1,GGE,488,0.02801018032456423,0.691574091011359,0.4409608735593079,,1.1699663335746412e-63,0.14961825121496053,,,True,
ENSG00000108559,NUP88,GGE,198,0.6532705625077193,0.16822052927301478,0.707419156379565,0.034709857036379584,9.913097868843184e-07,0.6103673268526806,,0.68687,False,0.68687
ENSG00000108561,C1QBP,GGE,51,0.6442320577628555,0.8875771868729374,0.23468102597269305,,1.0762117982827231e-08,0.6176155325583872,,,False,
ENSG00000108576,SLC6A4,GGE,103,0.3857659811261932,0.6528214770928802,0.012316672318140594,0.34078242709965845,0.12364178113375601,0.14408342526069298,,0.73143,False,0.73143
ENSG00000108578,BLMH,GGE,73,0.5256985432663551,0.08489562979237932,0.45437341659264674,0.06828772103043149,0.10777946773702388,0.38082737110298803,,0.12013,False,0.12013
ENSG00000108582,CPD,GGE,198,0.01178930056723818,0.8816730124292811,0.7243656033217162,0.010387524809911073,0.20776853583075164,0.10260955121432565,,0.3385,False,0.3385
ENSG00000108588,CCDC47,GGE,71,0.5622310629231247,0.7088631099292992,0.21217948635418055,0.8345358905764472,0.05542508223776595,0.5860685420468716,,0.82725,False,0.82725
ENSG00000108590,MED31,GGE,32,0.8815292120389235,0.8681907954701868,0.5175155009603762,0.23435315700092735,0.09542478377754424,0.9555945818227132,0.94375,0.43569,False,0.43569
ENSG00000108591,DRG2,GGE,81,0.161868643241419,0.2506476138678741,0.9057319109288567,0.19286494274583155,0.05897603379022323,0.4658393199017248,,0.44313,False,0.44313
ENSG00000108592,FTSJ3,GGE,253,0.25542636723763595,0.897010383423629,0.47068165880707724,0.06821265482885348,0.0002361873059203128,0.742696163128266,,0.67171,False,0.67171
ENSG00000108599,AKAP10,GGE,129,0.7203322618362176,0.41709089026842594,0.4794520595787437,0.09737165176334292,0.42116672453773707,0.822870035976274,,0.45139,False,0.45139
ENSG00000108602,ALDH3A1,GGE,151,0.22340052543314046,0.6273532116875737,0.16494840205491518,0.20387093403634893,0.0021521559199030853,0.40866668704977954,,0.53968,False,0.53968
ENSG00000108604,SMARCD2,GGE,97,0.10207858293037328,0.6427552317654831,0.5892337412718877,0.03775238366705363,0.9464567292219701,0.27298183451536123,0.75096,0.28229,False,0.28229
ENSG00000108622,ICAM2,GGE,86,0.9039850268605074,0.22363108130419235,0.22968176246670738,0.24207963573047023,0.0407323764314656,0.450454966137121,,0.47796,False,0.47796
ENSG00000108639,SYNGR2,GGE,48,0.49360503263227506,0.4543309237492139,0.26774117834270683,0.9345863413302489,0.11141526106973089,0.6405348548110497,,0.35772,False,0.35772
ENSG00000108641,B9D1,GGE,64,0.9225418021062077,0.02138485654197077,0.6360475574383231,0.5240882370046662,0.11540258205719094,0.24169415590973956,,,False,
ENSG00000108651,UTP6,GGE,142,0.5955647308063104,0.20903114157052988,0.053875903698775034,0.047327471791971915,3.145000952005179e-05,0.157933267239227,,0.84914,False,0.84914
ENSG00000108654,DDX5,GGE,71,0.7966356063852703,0.34576122981812796,0.6725310541179593,,3.875006514701806e-07,0.7819910349447101,,,False,
ENSG00000108666,C17orf75,GGE,170,0.10203718726871347,0.4089647280663149,0.00158657618095342,0.7748112405945774,0.059995034285032146,0.003920644125643123,,0.92067,False,0.92067
ENSG00000108669,CYTH1,GGE,53,0.9938951452051242,0.9420532913290015,0.4439618411161138,0.000336613717659251,0.029630660080831712,0.02983984674543672,0.81184,0.073399,False,0.073399
ENSG00000108671,PSMD11,GGE,57,0.5429212660637974,0.7305640571647816,0.3502431891256831,0.2695830654135277,0.0016914682769938185,0.3307881217153892,0.31697,0.86415,False,0.31697
ENSG00000108679,LGALS3BP,GGE,185,0.4528932615183401,0.8841552453331639,0.2992234773194675,0.8176960170695469,0.8173204659777316,0.8826425046195788,,0.34044,False,0.34044
ENSG00000108684,ASIC2,GGE,104,0.42854311208671914,0.8219865730197705,0.5454320094219884,0.7800799378153148,0.03930515018615094,0.8583993694534531,0.37352,0.74145,False,0.37352
ENSG00000108700,CCL8,GGE,27,0.9656765167668715,0.37470554013439084,0.31073094140801655,0.8259730356759593,0.03400654571264928,0.3439929558323316,,,False,
ENSG00000108733,PEX12,GGE,99,0.5205803995751517,0.10698564751108836,0.5101003682719896,0.01921010467215103,0.017870332248371475,0.5058912535924539,,0.76119,True,0.76119
ENSG00000108759,KRT32,GGE,142,0.02596971894307741,0.16381119973524746,0.9721204104956613,0.09592264120216788,0.0056522345209353035,0.15258142277573666,,0.59084,False,0.59084
ENSG00000108771,DHX58,GGE,189,0.8496260530437343,0.3627333701207113,0.551783226070107,0.03839841452116746,0.04651930122801611,0.37483070905793625,,0.15357,False,0.15357
ENSG00000108773,KAT2A,GGE,105,0.5569941939845027,0.5078449578233111,0.4370138882870689,0.6537397905919028,0.0006409656315850572,0.4435979901228416,0.11688,0.37485,False,0.11688
ENSG00000108774,RAB5C,GGE,36,0.7402948119357466,0.04185402417596529,0.3534513908815021,0.024038643401852956,0.29123961778675683,0.1119073628552932,,0.1917,True,0.1917
ENSG00000108784,NAGLU,GGE,171,0.04991160977334858,0.17470613919939768,0.5695159563205768,0.002963893330752874,0.0265433839641603,0.1175071311017025,,0.66848,True,0.66848
ENSG00000108786,HSD17B1,GGE,109,0.5479007200636811,0.1471251439461224,0.900239848201765,0.41987868150656527,0.0011899645912308164,0.5513868067672404,,0.93695,False,0.93695
ENSG00000108788,MLX,GGE,61,0.29118628721375395,0.32131581684498645,0.6032695178750651,0.9756692425597804,0.01337082267958861,0.4766556630269161,,0.51323,False,0.51323
ENSG00000108797,CNTNAP1,GGE,280,0.6731919582478696,0.6403419413621099,0.004833455208846749,0.00036394261468241035,0.07990013420299015,0.02410013677916754,0.24239,0.20511,True,0.20511
ENSG00000108798,ABI3,GGE,110,0.9890560768059868,0.2942022809305895,0.9245016514423396,0.804178551340327,0.00033192382679787395,0.6594248275668635,,0.51858,False,0.51858
ENSG00000108799,EZH1,GGE,75,0.3236697060940146,0.8378287191088266,0.16433022283215756,0.06342254905973345,0.6558576138414678,0.32076408260773925,0.3928,0.16104,False,0.16104
ENSG00000108813,DLX4,GGE,57,0.9496551258694197,0.3317605995955597,0.401946379256541,0.00012185254126467066,0.6392248661525483,0.02023044595281115,,0.0022445,False,0.0022445
ENSG00000108819,PPP1R9B,GGE,80,0.07618509163161333,0.11288645718061142,0.42461614725612074,,1.1632079794084959e-08,0.11303161248980349,0.13531,,False,0.13531
ENSG00000108821,COL1A1,GGE,294,0.46183774125679644,0.8056332850362649,0.6152510890413376,0.7111621818210405,0.07281735124209068,0.907652334771058,,0.94394,False,0.94394
ENSG00000108823,SGCA,GGE,113,0.7787975546964813,0.28578654965100386,0.9690250776373233,0.21760946828877703,0.04598121961661548,0.8668433408625906,,0.88722,False,0.88722
ENSG00000108826,MRPL27,GGE,56,0.8710429424342567,0.4186891418161458,0.5779459631912761,0.9747570466618249,0.19377516859964844,0.865065275681199,,0.76545,False,0.76545
ENSG00000108828,VAT1,GGE,79,0.7044652418612227,0.8296863903129095,0.8423101826124625,0.10373571096939604,0.06800246036923513,0.9896426516467441,,0.56028,False,0.56028
ENSG00000108829,LRRC59,GGE,60,0.9557937835139276,0.4033111299986962,0.662823080641914,0.7244663019748967,0.3231781945356109,0.8953549634754772,,0.32941,False,0.32941
ENSG00000108830,RND2,GGE,63,0.9320293066803116,0.25916003683121774,0.3660555542954381,0.7833247992232936,0.0012622082264662974,0.3816055106551093,,0.60097,False,0.60097
ENSG00000108839,ALOX12,GGE,133,0.752404378119091,0.6626971258784514,0.6646766132096948,0.0007379257423318447,0.03869400859550799,0.6172626149934702,,0.10664,False,0.10664
ENSG00000108840,HDAC5,GGE,173,0.6364894717785092,0.9873392606600278,0.009940215127804554,0.8056774500590553,0.001317714135193061,0.07535473273736565,0.30825,0.73282,False,0.30825
ENSG00000108846,ABCC3,GGE,424,0.06665315884476523,0.8427177065513388,0.5643929450907734,2.6760620931519914e-05,0.00048437602028865293,0.2428227679944778,,0.12614,False,0.12614
ENSG00000108848,LUC7L3,GGE,48,0.9378404704265276,0.45460311356234606,0.12910153543733557,,0.0011381489053341434,0.302131900684826,,,False,
ENSG00000108852,MPP2,GGE,149,0.5025715416483799,0.967697280495557,0.7070518617828085,0.34557712289835674,0.0572231319240549,0.9624042722754949,,0.6289,False,0.6289
ENSG00000108854,SMURF2,GGE,99,0.8004281982159116,0.94992764566563,0.48447076665751543,0.3837641959922038,0.027502500004412095,0.9471395728453803,0.68532,0.98935,False,0.68532
ENSG00000108861,DUSP3,GGE,25,0.5646590491826092,0.5501093334304058,0.8500186231879283,0.6624621860846747,0.1997206949511728,0.9271580537959083,,0.90156,False,0.90156
ENSG00000108878,CACNG1,GGE,80,0.0005841159216180585,0.21823968230760166,0.3154889253764635,0.9808087653563957,0.004801118752674024,0.002127504662795813,,0.67538,False,0.67538
ENSG00000108883,EFTUD2,GGE,122,0.789516900977019,0.4787235026840254,0.08727150545536341,,1.8814382691155307e-12,0.35458477787838666,0.27941,,True,0.27941
ENSG00000108924,HLF,GGE,35,0.005186520355249808,0.6184562638431012,0.10980147343907887,0.12391067329252803,0.0053705510450832595,0.07195194702040886,0.32146,0.24372,False,0.24372
ENSG00000108932,SLC16A6,GGE,94,0.9440415064894971,0.6015894932308385,0.4296398063487138,0.259008304516724,0.03301971295683645,0.9093353673714678,0.86533,0.70305,False,0.70305
ENSG00000108946,PRKAR1A,GGE,40,0.8305249289521136,0.6436447714713001,0.03515752255644847,0.5969638595995865,0.014563118435762731,0.16664835946324688,0.49206,0.95663,False,0.49206
ENSG00000108947,EFNB3,GGE,69,0.05152408117203452,0.9419745695210271,0.8482231047638351,0.7775416527622654,0.06344386366264582,0.3486509282871099,,0.8656,False,0.8656
ENSG00000108950,FAM20A,GGE,159,0.5949153541046502,0.5226586838121567,0.4000482900954718,0.208687170783302,6.457038560145426e-06,0.6987438257725396,,0.86118,False,0.86118
ENSG00000108960,MMD,GGE,31,0.390399359853583,0.08295137959311888,0.837228162967754,,0.0007347117921039842,0.3181564605656022,0.86238,,False,0.86238
ENSG00000108961,RANGRF,GGE,55,0.8608984983473291,0.3542685991010377,0.9650691290686513,0.4259021062978149,0.020161736432140805,0.9224917174063612,,0.57338,False,0.57338
ENSG00000109016,DHRS7B,GGE,83,0.16113864136486172,0.5306257151013025,0.42414719100673326,0.5143833048161149,0.012956989477352318,0.5011466266189215,,0.60961,False,0.60961
ENSG00000109046,WSB1,GGE,85,0.9706359317704093,0.7953322490953944,0.645178523414878,0.5287430509423334,0.04428833945661302,0.9804826747316948,,0.72259,False,0.72259
ENSG00000109047,RCVRN,GGE,54,0.4789814085418479,0.4680016162861629,0.9710176689083653,0.9681370932019109,0.07689626576575284,0.760433254639473,,0.78826,False,0.78826
ENSG00000109061,MYH1,GGE,515,0.01893679195524495,0.3039031955223535,0.8504048607741223,4.476625808505101e-09,1.688351019629498e-06,0.053757570745616344,0.079743,0.13896,False,0.079743
ENSG00000109062,NHERF1,GGE,86,0.6881477079884541,0.3748600399573526,0.012619011822311347,0.7100976905701897,0.027459017120061945,0.07634718324035011,0.98811,0.7855,False,0.7855
ENSG00000109063,MYH3,GGE,426,0.12392812674146463,0.9234375703399527,0.9992333061492298,0.01301808587656424,3.687387835638894e-05,0.6641498126104082,0.43403,0.29638,False,0.29638
ENSG00000109065,NAT9,GGE,54,0.28724466795516324,0.9715594796757103,0.6345233005677049,0.6674134337938245,0.4722209664407079,0.7949415753189545,,0.66821,False,0.66821
ENSG00000109066,TMEM104,GGE,156,0.359553839933349,0.31624217816787825,0.0024327278295030097,0.0912785308789673,0.08715054024947323,0.028537208151852286,,0.63064,False,0.63064
ENSG00000109072,VTN,GGE,105,0.7373356615774885,0.28568694329212685,0.13699485833066175,0.11853664047959539,0.0006726987306095929,0.41048924967810674,,0.55961,False,0.55961
ENSG00000109079,TNFAIP1,GGE,68,0.042395021760706905,0.8786866545944307,0.17280391241708598,0.1739303417422983,0.05981508532540829,0.22818333131308657,,0.92352,False,0.92352
ENSG00000109083,IFT20,GGE,37,0.9900624473210761,0.1400817132566973,0.18906631651060488,,0.0003123538378676413,0.33334474473218817,,,False,
ENSG00000109084,TMEM97,GGE,36,0.16772090611380297,0.0025504068727648503,0.255872524148497,0.25693596512226585,0.019303739825752564,0.016510852061899884,,0.76171,False,0.76171
ENSG00000109089,CDR2L,GGE,90,0.2606559163046932,0.8478827364428005,0.9944881186720028,0.9951733939526501,0.018487801472234607,0.8274805996882104,0.53939,0.71425,False,0.53939
ENSG00000109099,PMP22,GGE,34,0.7711928449176297,0.8818234628775807,0.30986629321334325,,3.7329780569491827e-06,0.7778581818439414,,,False,
ENSG00000109101,FOXN1,GGE,181,0.530884745327741,0.9427571901552253,0.0662363181331193,0.8007732411743329,0.004080038155359406,0.34806778513500203,0.30942,0.69956,False,0.30942
ENSG00000109103,UNC119,GGE,58,0.9950102014202915,0.9278637967377045,0.4376698123581326,0.00055291311773044,0.26632070963116267,0.11838533669958753,,0.029874,False,0.029874
ENSG00000109107,ALDOC,GGE,93,0.4889307098456781,0.5827225587358034,0.761882449873981,0.6255752776109513,0.014149751298969239,0.8521994617141022,,0.66546,False,0.66546
ENSG00000109111,SUPT6H,GGE,254,0.5781494326481667,0.15420928742726556,0.6020321162626665,0.6504802031049726,0.07263283134774291,0.5531943020829553,0.27106,0.93703,False,0.27106
ENSG00000109113,RAB34,GGE,64,0.9814569881788275,0.7483163085414795,0.21114558098214273,0.713014305144697,8.229678255021384e-05,0.27604720504812447,0.78664,0.51622,False,0.51622
ENSG00000109118,PHF12,GGE,200,0.6485366783590051,0.7098432394548272,0.15733663007272394,,2.945929440672994e-13,0.4595962902820576,0.2045,,False,0.2045
ENSG00000109132,PHOX2B,GGE,33,0.000788126134329632,0.9391891847436482,0.21930476478984207,0.6474284106966959,0.27397695151418655,0.01661444109075831,0.48375,0.59127,False,0.48375
ENSG00000109133,TMEM33,GGE,46,0.21895347443036414,0.10297732980148856,0.18567771320269164,0.6524222879180088,0.00962890525605189,0.12368191686661871,,0.60027,False,0.60027
ENSG00000109158,GABRA4,GGE,75,0.5601028440398979,0.879425564665512,0.6562759259709534,,4.764967753988822e-12,0.9294759727903863,0.26197,0.78509,True,0.26197
ENSG00000109163,GNRHR,GGE,63,0.8683925531996999,0.20015624445087696,0.7642815397810122,0.6427798964098448,0.23220818025177817,0.7721399886234604,,0.79958,False,0.79958
ENSG00000109171,SLAIN2,GGE,102,0.61296345671047,0.6151958620964408,0.5899585790635997,0.8480494656509082,0.18244586823712727,0.9161809991047611,,0.79649,False,0.79649
ENSG00000109180,OCIAD1,GGE,26,0.000916110395564152,0.024390741237972868,0.5511536612882417,0.8021167361753915,0.10645929043683111,0.00125811515613379,,0.72927,False,0.72927
ENSG00000109181,UGT2B10,GGE,179,0.310923988490673,0.9148375980303274,0.7833507234135975,0.008225973639992189,0.027216479623755764,0.7358453017629312,,0.48295,False,0.48295
ENSG00000109182,CWH43,GGE,176,0.6942337352128205,0.06217022994587629,0.6293001439625567,0.06478162011114291,0.0008922292034040817,0.44739500099301344,,0.92513,False,0.92513
ENSG00000109184,DCUN1D4,GGE,51,0.9450124158590105,0.017927056449997168,0.29567854814665323,0.12397006169559552,0.4671495870635357,0.11332202965985226,,0.1443,False,0.1443
ENSG00000109189,USP46,GGE,34,0.9730911192695628,0.10581382495045748,0.5652019627259773,0.989649801973213,0.16971847559510994,0.5491546087197586,0.88862,0.80488,False,0.80488
ENSG00000109193,SULT1E1,GGE,43,0.9872514628830861,0.9765959010324576,0.3472548244788116,0.02607245598105243,0.8158888575270831,0.6239835883565318,,0.52507,False,0.52507
ENSG00000109205,ODAM,GGE,62,0.2542201995507221,0.34001637363456094,0.5299844568455888,0.4379784847035485,0.042675017245399585,0.6545511796934349,,0.99,False,0.99
ENSG00000109208,SMR3A,GGE,51,0.6908289751383186,0.008353322418916958,0.20536418656047206,0.12789806376394183,0.7256525876502371,0.056195628477517835,,,False,
ENSG00000109255,NMU,GGE,26,0.986619850062062,0.8996881137860995,0.5049682033475749,0.3966258758925606,0.06920896235510376,0.29492222609036955,,0.14427,False,0.14427
ENSG00000109272,PF4V1,GGE,34,0.654805580707259,0.9901252741483679,0.4202438223449104,0.7032669756044502,0.08596388415730925,0.8914882861832751,,0.96872,False,0.96872
ENSG00000109320,NFKB1,GGE,163,0.674041048582205,0.4602601734099895,0.40141893938957296,0.8350733710177491,0.03259884833213952,0.7759782269074943,0.38251,0.9464,False,0.38251
ENSG00000109321,AREG,GGE,65,0.5524196009707789,0.5590655278494481,0.7068387507860885,0.145882767008013,0.017885858280033105,0.913370908926048,0.45792,0.71597,False,0.45792
ENSG00000109323,MANBA,GGE,192,0.9860595433928923,0.7786764356998761,0.9520423114936964,0.00018430338843091227,0.027167603478565106,0.6208876183359461,,0.40164,True,0.40164
ENSG00000109339,MAPK10,GGE,48,0.7380507787935844,0.8785490403937684,0.11502088434039683,,1.50579844578055e-05,0.4439683703600519,0.76875,,False,0.76875
ENSG00000109381,ELF2,GGE,104,0.7942068819905561,0.27223129285437037,0.956609216939448,0.801816904406376,0.2907245212086723,0.8615905279397106,,0.943,False,0.943
ENSG00000109424,UCP1,GGE,93,0.5385884357498465,0.1404306798637782,0.043128324085572385,0.0019514760079341626,0.5513152377744938,0.04093104118997548,,0.2317,False,0.2317
ENSG00000109436,TBC1D9,GGE,240,0.5956316116745515,0.7710674641014591,0.2755994052130635,0.07754718920772526,0.047004836316896004,0.7572000038031291,,0.79653,False,0.79653
ENSG00000109445,ZNF330,GGE,53,0.46338936288441146,0.5293214702760207,0.17304330864666226,0.4720666522215796,0.10304513967512074,0.5888919969922205,,0.70268,False,0.70268
ENSG00000109452,INPP4B,GGE,113,0.922214439079672,0.037734692797905305,0.6243093275383751,0.8602871480951699,0.061228376602421315,0.3389064432740935,,0.849,False,0.849
ENSG00000109458,GAB1,GGE,137,0.9209542555817563,0.8290952006493714,0.2220893013297951,0.11952714016217945,0.1877273423567036,0.750868855443712,,0.72882,False,0.72882
ENSG00000109466,KLHL2,GGE,78,0.03366157745170563,0.1807311321746989,0.8490062580933482,0.060955558876184784,0.1544073642246526,0.2090644836313998,0.97113,0.75899,False,0.75899
ENSG00000109472,CPE,GGE,70,0.6274325294666419,0.8725572875574827,0.9058096696573803,0.7692271801361364,0.08533924101680893,0.9759273684258686,0.73404,0.89906,False,0.73404
