gene_id	gene_name	group	n_variants	p_unified
ENSG00000005189	REXO5	GGE	118	0.8134380505897729
ENSG00000005189	REXO5	NAFE	128	0.3889585615825152
ENSG00000005194	CIAPIN1	DEE	67	0.029377922302063195
ENSG00000005194	CIAPIN1	EPI	85	0.6720119727702973
ENSG00000005194	CIAPIN1	GGE	72	0.9571669571285083
ENSG00000005194	CIAPIN1	NAFE	68	0.5104515302359078
ENSG00000005206	SPPL2B	DEE	157	0.1794222924872856
ENSG00000005206	SPPL2B	EPI	207	0.05341481634911938
ENSG00000005206	SPPL2B	GGE	176	0.22075468137291188
ENSG00000005206	SPPL2B	NAFE	179	0.0964269278453508
ENSG00000005238	ATOSB	DEE	123	0.5196621152896228
ENSG00000005238	ATOSB	EPI	165	0.6666546145728232
ENSG00000005238	ATOSB	GGE	125	0.30158999269065295
ENSG00000005238	ATOSB	NAFE	140	0.28201998756625646
ENSG00000005243	COPZ2	DEE	48	0.4034022857286159
ENSG00000005243	COPZ2	EPI	55	0.4022069981398205
ENSG00000005243	COPZ2	GGE	50	0.7182502823405896
ENSG00000005243	COPZ2	NAFE	49	0.34135163266741403
ENSG00000005249	PRKAR2B	DEE	28	0.389590222881387
ENSG00000005249	PRKAR2B	EPI	42	0.9879820315163848
ENSG00000005249	PRKAR2B	GGE	32	0.9148443274631662
ENSG00000005249	PRKAR2B	NAFE	31	0.8914661406184267
ENSG00000005339	CREBBP	DEE	373	0.036959762259585596
ENSG00000005339	CREBBP	EPI	511	0.23139905281194914
ENSG00000005339	CREBBP	GGE	393	0.46808000995742327
ENSG00000005339	CREBBP	NAFE	426	0.20320280764876134
ENSG00000005379	TSPOAP1	DEE	419	0.4112994450665659
ENSG00000005379	TSPOAP1	EPI	511	0.7274685738817794
ENSG00000005379	TSPOAP1	GGE	423	0.7351790810920318
ENSG00000005379	TSPOAP1	NAFE	452	0.8844709583245278
ENSG00000005381	MPO	DEE	218	0.07161898897332895
ENSG00000005381	MPO	EPI	284	0.5630156506217873
ENSG00000005381	MPO	GGE	227	0.6342376198210089
ENSG00000005381	MPO	NAFE	244	0.6133656962410423
ENSG00000005421	PON1	DEE	84	0.5960513276895942
ENSG00000005421	PON1	EPI	109	0.7581095149199129
ENSG00000005421	PON1	GGE	87	0.17685195557793987
ENSG00000005421	PON1	NAFE	96	0.4188874159277465
ENSG00000005436	GCFC2	DEE	32	0.9400976069614724
ENSG00000005436	GCFC2	EPI	49	0.7145752586832174
ENSG00000005436	GCFC2	GGE	36	0.5316847809821107
ENSG00000005436	GCFC2	NAFE	40	0.8227096616523856
ENSG00000005448	WDR54	DEE	85	0.9056399308352243
ENSG00000005448	WDR54	EPI	110	0.46195182799827383
ENSG00000005448	WDR54	GGE	91	0.4628152889209083
ENSG00000005448	WDR54	NAFE	93	0.6131630333873913
ENSG00000005469	CROT	DEE	112	0.4850456195366437
ENSG00000005469	CROT	EPI	152	0.36428286260925435
ENSG00000005469	CROT	GGE	126	0.1126585116169951
ENSG00000005469	CROT	NAFE	125	0.2885402463174486
ENSG00000005471	ABCB4	DEE	225	0.051656158475595286
ENSG00000005471	ABCB4	EPI	302	0.7529954549934772
ENSG00000005471	ABCB4	GGE	239	0.8466867422630088
ENSG00000005471	ABCB4	NAFE	259	0.30239581618012823
ENSG00000005483	KMT2E	DEE	355	0.24315966291477178
ENSG00000005483	KMT2E	EPI	466	0.0016351276589070822
ENSG00000005483	KMT2E	GGE	365	0.1324102284905455
ENSG00000005483	KMT2E	NAFE	390	0.0056313370507179205
ENSG00000005486	RHBDD2	DEE	78	0.65492905913764
ENSG00000005486	RHBDD2	EPI	101	0.2385576198524146
